no,survei,bujur,lintang,tanggal,fase
62162,3,108.985961,-7.152841,2024-07-11,2
62163,3,108.985997,-7.15271,2024-07-11,2
62164,3,108.985713,-7.152659,2024-07-11,2
62165,3,108.985864,-7.15259,2024-07-11,2
62166,3,108.985774,-7.152632,2024-07-11,2
62167,3,108.985794,-7.15258,2024-07-11,2
62185,3,109.052719,-6.981945,2024-07-11,2
62186,3,109.052565,-6.981933,2024-07-11,2
62216,3,109.052952,-6.98121,2024-07-11,2
62217,3,109.052634,-6.981189,2024-07-11,2
62399,3,108.937804,-6.913806,2024-07-11,2
62400,3,108.937436,-6.913794,2024-07-11,2
62401,3,108.937144,-6.913785,2024-07-11,2
62402,3,108.936975,-6.913778,2024-07-11,2
62405,3,108.937502,-6.913629,2024-07-11,2
62406,3,108.937225,-6.913616,2024-07-11,2
62407,3,108.936995,-6.913607,2024-07-11,2
62408,3,108.936985,-6.9134,2024-07-11,2
62413,3,108.937216,-6.913372,2024-07-11,2
62418,3,108.937223,-6.913119,2024-07-11,2
62420,3,108.938198,-6.912919,2024-07-11,2
62421,3,108.938014,-6.912914,2024-07-11,2
62422,3,108.937785,-6.91291,2024-07-11,2
62423,3,108.937568,-6.912908,2024-07-11,2
62426,3,108.938194,-6.912731,2024-07-11,2
62427,3,108.938008,-6.912726,2024-07-11,2
62428,3,108.937824,-6.912722,2024-07-11,2
62429,3,108.937691,-6.912717,2024-07-11,2
62430,3,108.937533,-6.912716,2024-07-11,2
62434,3,108.938665,-6.912791,2024-07-11,2
62435,3,109.488023,-7.716088,2024-07-11,2
110157,4,109.391089,-6.871089,2024-07-11,2
110158,4,109.391622,-6.870947,2024-07-11,2
110175,4,109.391567,-6.872022,2024-07-11,2
110176,4,109.429086,-6.895031,2024-07-11,2
110178,4,109.052806,-6.994267,2024-07-11,2
110208,4,109.411086,-7.444706,2024-07-11,2
110307,4,109.052995,-6.994384,2024-07-11,2
110311,4,109.052997,-6.993932,2024-07-11,2
110316,4,109.052999,-6.99348,2024-07-11,2
110451,4,109.429155,-6.895835,2024-07-11,2
110454,4,109.428704,-6.895381,2024-07-11,2
110457,4,109.428705,-6.894929,2024-07-11,2
110460,4,109.428707,-6.894477,2024-07-11,2
110472,4,109.382349,-6.874462,2024-07-11,2
110473,4,109.382802,-6.874464,2024-07-11,2
110477,4,109.382351,-6.87401,2024-07-11,2
110478,4,109.382803,-6.874011,2024-07-11,2
110479,4,109.380995,-6.873553,2024-07-11,2
110480,4,109.381448,-6.873555,2024-07-11,2
110481,4,109.3819,-6.873556,2024-07-11,2
110482,4,109.382352,-6.873558,2024-07-11,2
110483,4,109.382805,-6.873559,2024-07-11,2
110484,4,109.3905,-6.872229,2024-07-11,2
110485,4,109.390952,-6.87223,2024-07-11,2
110486,4,109.391405,-6.872232,2024-07-11,2
110487,4,109.391857,-6.872233,2024-07-11,2
110488,4,109.390501,-6.871777,2024-07-11,2
110489,4,109.390954,-6.871778,2024-07-11,2
110490,4,109.391406,-6.87178,2024-07-11,2
110491,4,109.391859,-6.871781,2024-07-11,2
110492,4,109.390051,-6.871323,2024-07-11,2
110493,4,109.390503,-6.871325,2024-07-11,2
110494,4,109.390955,-6.871326,2024-07-11,2
110495,4,109.391408,-6.871328,2024-07-11,2
110496,4,109.390052,-6.870871,2024-07-11,2
110497,4,109.390505,-6.870872,2024-07-11,2
110498,4,109.390957,-6.870874,2024-07-11,2
110499,4,109.391409,-6.870876,2024-07-11,2
110500,4,109.390054,-6.870419,2024-07-11,2
110501,4,109.390506,-6.87042,2024-07-11,2
110502,4,109.390958,-6.870422,2024-07-11,2
110503,4,109.391411,-6.870423,2024-07-11,2
111235,4,109.052953,-6.994673,2024-07-11,2
111236,4,109.05276,-6.994662,2024-07-11,2
111250,4,109.053009,-6.994484,2024-07-11,2
111251,4,109.052909,-6.994479,2024-07-11,2
111252,4,109.052772,-6.99447,2024-07-11,2
111263,4,109.052976,-6.994258,2024-07-11,2
111264,4,109.052789,-6.994246,2024-07-11,2
111271,4,109.052989,-6.994047,2024-07-11,2
111272,4,109.052803,-6.994036,2024-07-11,2
111287,4,109.052964,-6.993815,2024-07-11,2
111288,4,109.052818,-6.993807,2024-07-11,2
111293,4,109.053022,-6.993582,2024-07-11,2
111294,4,109.052834,-6.993571,2024-07-11,2
111300,4,109.052845,-6.993403,2024-07-11,2
111317,4,109.093542,-6.971421,2024-07-11,2
111330,4,109.093559,-6.971236,2024-07-11,2
111343,4,109.093577,-6.971021,2024-07-11,2
111356,4,109.093598,-6.970797,2024-07-11,2
111844,4,109.428911,-6.895767,2024-07-11,2
111845,4,109.429095,-6.89576,2024-07-11,2
111861,4,109.428486,-6.895606,2024-07-11,2
111863,4,109.428551,-6.895601,2024-07-11,2
111864,4,109.428646,-6.895597,2024-07-11,2
111866,4,109.428752,-6.895592,2024-07-11,2
111867,4,109.428856,-6.895587,2024-07-11,2
111868,4,109.428964,-6.895582,2024-07-11,2
111869,4,109.429114,-6.895575,2024-07-11,2
111877,4,109.428484,-6.895441,2024-07-11,2
111879,4,109.428547,-6.895435,2024-07-11,2
111881,4,109.428645,-6.895431,2024-07-11,2
111882,4,109.42875,-6.895426,2024-07-11,2
111884,4,109.428861,-6.895421,2024-07-11,2
111885,4,109.428968,-6.895415,2024-07-11,2
111892,4,109.428501,-6.895236,2024-07-11,2
111893,4,109.428619,-6.89523,2024-07-11,2
111894,4,109.428748,-6.895227,2024-07-11,2
111895,4,109.42885,-6.895222,2024-07-11,2
111896,4,109.428976,-6.895218,2024-07-11,2
111897,4,109.429123,-6.895211,2024-07-11,2
111908,4,109.4285,-6.895004,2024-07-11,2
111909,4,109.428618,-6.894999,2024-07-11,2
111910,4,109.428746,-6.894998,2024-07-11,2
111911,4,109.428839,-6.894995,2024-07-11,2
111912,4,109.428947,-6.894991,2024-07-11,2
111915,4,109.42852,-6.89482,2024-07-11,2
111916,4,109.428668,-6.894818,2024-07-11,2
111917,4,109.428837,-6.894815,2024-07-11,2
111918,4,109.428975,-6.894813,2024-07-11,2
111919,4,109.429126,-6.894812,2024-07-11,2
111928,4,109.428768,-6.894644,2024-07-11,2
111934,4,109.428526,-6.894502,2024-07-11,2
111935,4,109.428669,-6.894492,2024-07-11,2
111936,4,109.428834,-6.89448,2024-07-11,2
111937,4,109.428968,-6.894473,2024-07-11,2
111938,4,109.42853,-6.894401,2024-07-11,2
111940,4,109.428669,-6.894388,2024-07-11,2
111945,4,109.428836,-6.894374,2024-07-11,2
111946,4,109.428967,-6.894364,2024-07-11,2
111947,4,109.429132,-6.89435,2024-07-11,2
111959,4,109.382132,-6.875221,2024-07-11,2
111961,4,109.381873,-6.875192,2024-07-11,2
111963,4,109.381554,-6.875159,2024-07-11,2
111964,4,109.381297,-6.875131,2024-07-11,2
111967,4,109.381119,-6.87511,2024-07-11,2
112003,4,109.38095,-6.874588,2024-07-11,2
112004,4,109.383062,-6.874505,2024-07-11,2
112006,4,109.382641,-6.874492,2024-07-11,2
112010,4,109.383071,-6.874378,2024-07-11,2
112011,4,109.382818,-6.874371,2024-07-11,2
112013,4,109.382498,-6.874361,2024-07-11,2
112016,4,109.383091,-6.874289,2024-07-11,2
112017,4,109.382835,-6.874285,2024-07-11,2
112019,4,109.382499,-6.874279,2024-07-11,2
112035,4,109.383136,-6.874029,2024-07-11,2
112036,4,109.382902,-6.874018,2024-07-11,2
112037,4,109.38266,-6.874014,2024-07-11,2
112038,4,109.382434,-6.874009,2024-07-11,2
112044,4,109.383116,-6.873873,2024-07-11,2
112045,4,109.382902,-6.87387,2024-07-11,2
112046,4,109.382662,-6.873866,2024-07-11,2
112047,4,109.382437,-6.873862,2024-07-11,2
112057,4,109.382157,-6.873711,2024-07-11,2
112058,4,109.381111,-6.873649,2024-07-11,2
112059,4,109.382057,-6.873592,2024-07-11,2
112060,4,109.380852,-6.873628,2024-07-11,2
112061,4,109.381522,-6.873561,2024-07-11,2
112062,4,109.38108,-6.873531,2024-07-11,2
112063,4,109.383167,-6.873582,2024-07-11,2
112064,4,109.383018,-6.873559,2024-07-11,2
112065,4,109.382756,-6.873558,2024-07-11,2
112066,4,109.382465,-6.873555,2024-07-11,2
112067,4,109.382057,-6.873482,2024-07-11,2
112068,4,109.383139,-6.873413,2024-07-11,2
112069,4,109.381531,-6.873449,2024-07-11,2
112070,4,109.382461,-6.873411,2024-07-11,2
112071,4,109.382758,-6.873411,2024-07-11,2
112072,4,109.383014,-6.873414,2024-07-11,2
112073,4,109.381077,-6.873421,2024-07-11,2
112074,4,109.380853,-6.873438,2024-07-11,2
112075,4,109.382741,-6.873335,2024-07-11,2
112076,4,109.38245,-6.873331,2024-07-11,2
112077,4,109.391657,-6.872558,2024-07-11,2
112078,4,109.391138,-6.872574,2024-07-11,2
112079,4,109.391903,-6.872511,2024-07-11,2
112080,4,109.391282,-6.872553,2024-07-11,2
112081,4,109.391577,-6.872495,2024-07-11,2
112082,4,109.391012,-6.872489,2024-07-11,2
112083,4,109.391823,-6.872442,2024-07-11,2
112084,4,109.39127,-6.872433,2024-07-11,2
112085,4,109.392049,-6.872389,2024-07-11,2
112086,4,109.391541,-6.872372,2024-07-11,2
112087,4,109.390941,-6.872366,2024-07-11,2
112088,4,109.391798,-6.872315,2024-07-11,2
112089,4,109.391244,-6.872303,2024-07-11,2
112090,4,109.392036,-6.872261,2024-07-11,2
112091,4,109.39215,-6.872191,2024-07-11,2
112092,4,109.390805,-6.872256,2024-07-11,2
112093,4,109.391516,-6.872244,2024-07-11,2
112094,4,109.39041,-6.872327,2024-07-11,2
112095,4,109.39109,-6.872203,2024-07-11,2
112096,4,109.391773,-6.872189,2024-07-11,2
112097,4,109.390447,-6.872143,2024-07-11,2
112098,4,109.391357,-6.872149,2024-07-11,2
112099,4,109.392013,-6.872136,2024-07-11,2
112100,4,109.39214,-6.872101,2024-07-11,2
112101,4,109.390658,-6.872139,2024-07-11,2
112102,4,109.39086,-6.872103,2024-07-11,2
112103,4,109.391681,-6.872081,2024-07-11,2
112104,4,109.391053,-6.872067,2024-07-11,2
112105,4,109.391982,-6.87202,2024-07-11,2
112106,4,109.390145,-6.872033,2024-07-11,2
112107,4,109.391271,-6.872026,2024-07-11,2
112108,4,109.392128,-6.871985,2024-07-11,2
112109,4,109.390313,-6.872023,2024-07-11,2
112110,4,109.391498,-6.871983,2024-07-11,2
112111,4,109.390484,-6.871992,2024-07-11,2
112112,4,109.390652,-6.87197,2024-07-11,2
112113,4,109.391718,-6.87194,2024-07-11,2
112114,4,109.39196,-6.871894,2024-07-11,2
112115,4,109.392114,-6.871862,2024-07-11,2
112116,4,109.390811,-6.871913,2024-07-11,2
112117,4,109.390968,-6.87189,2024-07-11,2
112118,4,109.390136,-6.871843,2024-07-11,2
112119,4,109.390301,-6.871833,2024-07-11,2
112120,4,109.390467,-6.871802,2024-07-11,2
112121,4,109.390636,-6.871791,2024-07-11,2
112122,4,109.391954,-6.871753,2024-07-11,2
112123,4,109.392091,-6.871724,2024-07-11,2
112124,4,109.39113,-6.871799,2024-07-11,2
112125,4,109.391295,-6.871774,2024-07-11,2
112126,4,109.391452,-6.871755,2024-07-11,2
112127,4,109.390127,-6.871661,2024-07-11,2
112128,4,109.391612,-6.871732,2024-07-11,2
112129,4,109.390287,-6.871651,2024-07-11,2
112130,4,109.391772,-6.871704,2024-07-11,2
112131,4,109.390791,-6.871666,2024-07-11,2
112132,4,109.390453,-6.871624,2024-07-11,2
112133,4,109.39095,-6.871651,2024-07-11,2
112134,4,109.390622,-6.871611,2024-07-11,2
112135,4,109.391935,-6.8716,2024-07-11,2
112136,4,109.392075,-6.87157,2024-07-11,2
112137,4,109.390118,-6.871492,2024-07-11,2
112138,4,109.390277,-6.87148,2024-07-11,2
112139,4,109.391918,-6.871453,2024-07-11,2
112140,4,109.390441,-6.871453,2024-07-11,2
112141,4,109.390609,-6.87144,2024-07-11,2
112142,4,109.392059,-6.871425,2024-07-11,2
112143,4,109.390774,-6.871433,2024-07-11,2
112144,4,109.390933,-6.87142,2024-07-11,2
112145,4,109.391428,-6.871444,2024-07-11,2
112146,4,109.391105,-6.87146,2024-07-11,2
112147,4,109.391586,-6.871432,2024-07-11,2
112148,4,109.39127,-6.871445,2024-07-11,2
112149,4,109.391747,-6.871413,2024-07-11,2
112150,4,109.390109,-6.871314,2024-07-11,2
112151,4,109.390265,-6.871303,2024-07-11,2
112152,4,109.390429,-6.871285,2024-07-11,2
112153,4,109.390597,-6.871272,2024-07-11,2
112154,4,109.390759,-6.871232,2024-07-11,2
112155,4,109.390918,-6.871217,2024-07-11,2
112156,4,109.391408,-6.871187,2024-07-11,2
112157,4,109.391565,-6.871177,2024-07-11,2
112158,4,109.391726,-6.871168,2024-07-11,2
112159,4,109.391084,-6.871183,2024-07-11,2
112160,4,109.391248,-6.871167,2024-07-11,2
112161,4,109.390101,-6.871128,2024-07-11,2
112162,4,109.390255,-6.871117,2024-07-11,2
112163,4,109.390416,-6.871098,2024-07-11,2
112164,4,109.390583,-6.871084,2024-07-11,2
112165,4,109.390744,-6.871024,2024-07-11,2
112166,4,109.390904,-6.871009,2024-07-11,2
112167,4,109.391069,-6.870976,2024-07-11,2
112168,4,109.390092,-6.870952,2024-07-11,2
112169,4,109.390243,-6.870939,2024-07-11,2
112170,4,109.39123,-6.87095,2024-07-11,2
112171,4,109.391389,-6.870963,2024-07-11,2
112172,4,109.390403,-6.870919,2024-07-11,2
112173,4,109.391547,-6.870952,2024-07-11,2
112174,4,109.390569,-6.870906,2024-07-11,2
112175,4,109.391708,-6.870943,2024-07-11,2
112176,4,109.390729,-6.870821,2024-07-11,2
112177,4,109.390889,-6.870805,2024-07-11,2
112178,4,109.391055,-6.870788,2024-07-11,2
112179,4,109.391214,-6.870763,2024-07-11,2
112180,4,109.390082,-6.870749,2024-07-11,2
112181,4,109.390231,-6.870734,2024-07-11,2
112182,4,109.390388,-6.87072,2024-07-11,2
112183,4,109.391368,-6.870719,2024-07-11,2
112184,4,109.390553,-6.870703,2024-07-11,2
112185,4,109.391526,-6.870705,2024-07-11,2
112186,4,109.391687,-6.870692,2024-07-11,2
112187,4,109.390069,-6.870516,2024-07-11,2
112188,4,109.390216,-6.870504,2024-07-11,2
112189,4,109.390373,-6.870496,2024-07-11,2
112190,4,109.390536,-6.870486,2024-07-11,2
112191,4,109.390708,-6.87055,2024-07-11,2
112192,4,109.390867,-6.870535,2024-07-11,2
112193,4,109.391032,-6.870516,2024-07-11,2
112194,4,109.391191,-6.870497,2024-07-11,2
112195,4,109.391342,-6.870445,2024-07-11,2
112196,4,109.3915,-6.870422,2024-07-11,2
112197,4,109.391662,-6.870406,2024-07-11,2
112502,4,109.381615,-6.873678,2024-07-11,2
112503,4,109.381884,-6.873694,2024-07-11,2
112504,4,109.390193,-6.872225,2024-07-11,2
112505,4,109.390206,-6.872431,2024-07-11,2
112506,4,109.39085,-6.872543,2024-07-11,2
112507,4,109.390426,-6.872544,2024-07-11,2
112508,4,109.390668,-6.872542,2024-07-11,2
112509,4,109.390622,-6.872369,2024-07-11,2
112510,4,109.053055,-6.993827,2024-07-11,2
57981,3,108.894417,-6.950028,2024-07-11,3
57984,3,108.937914,-6.913283,2024-07-11,3
57985,3,108.938472,-6.913278,2024-07-11,3
57992,3,109.413472,-7.426417,2024-07-11,3
57999,3,109.449389,-7.595722,2024-07-11,3
58513,3,109.448652,-7.595832,2024-07-11,3
58514,3,109.449105,-7.595834,2024-07-11,3
58515,3,109.449559,-7.595835,2024-07-11,3
58560,3,109.295256,-7.426174,2024-07-11,3
58567,3,109.413922,-7.426614,2024-07-11,3
58574,3,109.413471,-7.42616,2024-07-11,3
58575,3,109.413924,-7.426162,2024-07-11,3
58595,3,108.894847,-6.950763,2024-07-11,3
58597,3,108.893945,-6.950307,2024-07-11,3
58598,3,108.894397,-6.950309,2024-07-11,3
58599,3,108.894849,-6.950311,2024-07-11,3
58601,3,108.895754,-6.950315,2024-07-11,3
58602,3,108.893947,-6.949855,2024-07-11,3
58603,3,108.894399,-6.949857,2024-07-11,3
58604,3,108.894851,-6.949859,2024-07-11,3
58605,3,108.895304,-6.949861,2024-07-11,3
58607,3,108.894401,-6.949405,2024-07-11,3
58616,3,108.93753,-6.913434,2024-07-11,3
58617,3,108.937983,-6.913436,2024-07-11,3
58618,3,108.93708,-6.91298,2024-07-11,3
61446,3,109.449044,-7.595973,2024-07-11,3
61449,3,109.449018,-7.595938,2024-07-11,3
61450,3,109.449141,-7.595946,2024-07-11,3
61456,3,109.449021,-7.595877,2024-07-11,3
61457,3,109.448649,-7.595892,2024-07-11,3
61458,3,109.448519,-7.595919,2024-07-11,3
61459,3,109.449278,-7.595859,2024-07-11,3
61461,3,109.448921,-7.595837,2024-07-11,3
61463,3,109.449178,-7.595904,2024-07-11,3
61464,3,109.449586,-7.59593,2024-07-11,3
61465,3,109.449273,-7.595788,2024-07-11,3
61466,3,109.448925,-7.595766,2024-07-11,3
61467,3,109.44913,-7.595792,2024-07-11,3
61468,3,109.449272,-7.595727,2024-07-11,3
61469,3,109.448738,-7.595764,2024-07-11,3
61470,3,109.448777,-7.59586,2024-07-11,3
61471,3,109.448454,-7.59573,2024-07-11,3
61472,3,109.448526,-7.595733,2024-07-11,3
61473,3,109.449277,-7.595678,2024-07-11,3
61474,3,109.44959,-7.595826,2024-07-11,3
61475,3,109.449074,-7.595687,2024-07-11,3
61477,3,109.448922,-7.595662,2024-07-11,3
61479,3,109.449063,-7.595634,2024-07-11,3
61480,3,109.449591,-7.595739,2024-07-11,3
61481,3,109.449269,-7.595638,2024-07-11,3
61483,3,109.44874,-7.595672,2024-07-11,3
61485,3,109.44867,-7.595554,2024-07-11,3
61486,3,109.44892,-7.5956,2024-07-11,3
61487,3,109.448575,-7.595593,2024-07-11,3
61488,3,109.44848,-7.595601,2024-07-11,3
61490,3,109.449595,-7.595654,2024-07-11,3
61493,3,109.448365,-7.595649,2024-07-11,3
61495,3,109.448816,-7.595611,2024-07-11,3
61500,3,109.448807,-7.595479,2024-07-11,3
61505,3,109.448642,-7.595469,2024-07-11,3
61506,3,109.448456,-7.595463,2024-07-11,3
61525,3,109.4483,-7.595265,2024-07-11,3
61527,3,109.44837,-7.595319,2024-07-11,3
61531,3,109.448642,-7.595081,2024-07-11,3
61550,3,109.448394,-7.595054,2024-07-11,3
61551,3,109.448314,-7.595002,2024-07-11,3
61552,3,109.448295,-7.594996,2024-07-11,3
61570,3,109.448311,-7.59481,2024-07-11,3
61572,3,109.448427,-7.594676,2024-07-11,3
61573,3,109.448403,-7.594744,2024-07-11,3
61574,3,109.44838,-7.594852,2024-07-11,3
61577,3,109.448347,-7.594628,2024-07-11,3
61579,3,109.448373,-7.594616,2024-07-11,3
61590,3,109.448442,-7.594596,2024-07-11,3
61896,3,109.41385,-7.426666,2024-07-11,3
61904,3,109.413858,-7.426641,2024-07-11,3
61906,3,109.413833,-7.426609,2024-07-11,3
61912,3,109.413559,-7.426565,2024-07-11,3
61914,3,109.413941,-7.426561,2024-07-11,3
61915,3,109.41352,-7.426558,2024-07-11,3
61916,3,109.413478,-7.42655,2024-07-11,3
61917,3,109.41391,-7.426553,2024-07-11,3
61919,3,109.413869,-7.426547,2024-07-11,3
61920,3,109.413438,-7.426539,2024-07-11,3
61921,3,109.413398,-7.426532,2024-07-11,3
61923,3,109.413828,-7.426541,2024-07-11,3
61925,3,109.413357,-7.426526,2024-07-11,3
61926,3,109.413789,-7.426536,2024-07-11,3
61928,3,109.413745,-7.426551,2024-07-11,3
61930,3,109.413705,-7.426553,2024-07-11,3
61932,3,109.413677,-7.426547,2024-07-11,3
61933,3,109.413648,-7.426544,2024-07-11,3
61934,3,109.413604,-7.426563,2024-07-11,3
61942,3,109.41392,-7.426456,2024-07-11,3
61943,3,109.413888,-7.426451,2024-07-11,3
61945,3,109.413847,-7.426446,2024-07-11,3
61946,3,109.413808,-7.426439,2024-07-11,3
61948,3,109.413769,-7.426434,2024-07-11,3
61950,3,109.413728,-7.426427,2024-07-11,3
61951,3,109.413699,-7.426423,2024-07-11,3
61954,3,109.41367,-7.426419,2024-07-11,3
61955,3,109.413622,-7.426443,2024-07-11,3
61957,3,109.413582,-7.426441,2024-07-11,3
61959,3,109.413541,-7.426436,2024-07-11,3
61960,3,109.413947,-7.426436,2024-07-11,3
61961,3,109.4135,-7.42643,2024-07-11,3
61964,3,109.413459,-7.426422,2024-07-11,3
61965,3,109.413419,-7.426417,2024-07-11,3
61966,3,109.413377,-7.426413,2024-07-11,3
61973,3,109.413953,-7.426334,2024-07-11,3
61974,3,109.41391,-7.426337,2024-07-11,3
61975,3,109.413869,-7.426331,2024-07-11,3
61976,3,109.41383,-7.426324,2024-07-11,3
61978,3,109.41379,-7.426319,2024-07-11,3
61979,3,109.41375,-7.426312,2024-07-11,3
61982,3,109.413721,-7.426303,2024-07-11,3
61983,3,109.413692,-7.426299,2024-07-11,3
61984,3,109.413651,-7.426294,2024-07-11,3
61985,3,109.41361,-7.426287,2024-07-11,3
61987,3,109.41398,-7.42637,2024-07-11,3
61988,3,109.413569,-7.426281,2024-07-11,3
61993,3,109.413975,-7.426238,2024-07-11,3
61994,3,109.413528,-7.426276,2024-07-11,3
61995,3,109.413487,-7.42627,2024-07-11,3
61996,3,109.41393,-7.426231,2024-07-11,3
61998,3,109.413446,-7.426264,2024-07-11,3
61999,3,109.41389,-7.426224,2024-07-11,3
62000,3,109.413404,-7.426259,2024-07-11,3
62002,3,109.41385,-7.426216,2024-07-11,3
62004,3,109.29502,-7.426234,2024-07-11,3
62005,3,109.413811,-7.42621,2024-07-11,3
62008,3,109.41377,-7.426202,2024-07-11,3
62009,3,109.413741,-7.426193,2024-07-11,3
62012,3,109.413712,-7.426188,2024-07-11,3
62015,3,109.413672,-7.426182,2024-07-11,3
62016,3,109.41402,-7.426173,2024-07-11,3
62018,3,109.413987,-7.426171,2024-07-11,3
62019,3,109.413944,-7.426164,2024-07-11,3
62020,3,109.41363,-7.426175,2024-07-11,3
62021,3,109.413903,-7.426159,2024-07-11,3
62022,3,109.413863,-7.426153,2024-07-11,3
62023,3,109.413589,-7.426167,2024-07-11,3
62024,3,109.413823,-7.426147,2024-07-11,3
62026,3,109.413782,-7.426141,2024-07-11,3
62027,3,109.413549,-7.42616,2024-07-11,3
62028,3,109.413751,-7.426137,2024-07-11,3
62030,3,109.413722,-7.426134,2024-07-11,3
62031,3,109.413682,-7.426129,2024-07-11,3
62032,3,109.41364,-7.426123,2024-07-11,3
62033,3,109.413598,-7.426117,2024-07-11,3
62034,3,109.413558,-7.426112,2024-07-11,3
62035,3,109.41351,-7.426145,2024-07-11,3
62036,3,109.413469,-7.42614,2024-07-11,3
62037,3,109.413427,-7.426135,2024-07-11,3
62051,3,109.295214,-7.426185,2024-07-11,3
62055,3,109.295072,-7.426086,2024-07-11,3
62071,3,109.295284,-7.425973,2024-07-11,3
62074,3,109.295122,-7.425948,2024-07-11,3
62081,3,109.295325,-7.425859,2024-07-11,3
62084,3,109.295163,-7.42583,2024-07-11,3
62093,3,109.295366,-7.425731,2024-07-11,3
62094,3,109.295205,-7.425711,2024-07-11,3
62095,3,109.295758,-7.425702,2024-07-11,3
62097,3,109.2954,-7.425653,2024-07-11,3
62099,3,109.295234,-7.425645,2024-07-11,3
62245,3,108.89546,-6.951113,2024-07-11,3
62252,3,108.895181,-6.950978,2024-07-11,3
62256,3,108.89512,-6.950812,2024-07-11,3
62257,3,108.895664,-6.950769,2024-07-11,3
62259,3,108.894857,-6.950819,2024-07-11,3
62264,3,108.895483,-6.95069,2024-07-11,3
62267,3,108.89459,-6.950686,2024-07-11,3
62268,3,108.895682,-6.950617,2024-07-11,3
62269,3,108.895559,-6.950639,2024-07-11,3
62271,3,108.895233,-6.95058,2024-07-11,3
62274,3,108.895503,-6.950541,2024-07-11,3
62275,3,108.895266,-6.950511,2024-07-11,3
62277,3,108.895737,-6.950521,2024-07-11,3
62278,3,108.894326,-6.950555,2024-07-11,3
62281,3,108.894377,-6.950461,2024-07-11,3
62282,3,108.895294,-6.950452,2024-07-11,3
62284,3,108.894105,-6.950445,2024-07-11,3
62285,3,108.895031,-6.95041,2024-07-11,3
62286,3,108.893779,-6.950404,2024-07-11,3
62287,3,108.895502,-6.950424,2024-07-11,3
62288,3,108.895854,-6.950389,2024-07-11,3
62289,3,108.89415,-6.950354,2024-07-11,3
62290,3,108.895057,-6.950352,2024-07-11,3
62292,3,108.893919,-6.950353,2024-07-11,3
62293,3,108.894424,-6.950364,2024-07-11,3
62294,3,108.894758,-6.950292,2024-07-11,3
62295,3,108.893941,-6.950259,2024-07-11,3
62297,3,108.894469,-6.950246,2024-07-11,3
62298,3,108.894195,-6.95026,2024-07-11,3
62299,3,108.894786,-6.950238,2024-07-11,3
62300,3,108.895628,-6.950299,2024-07-11,3
62301,3,108.894249,-6.95015,2024-07-11,3
62302,3,108.893998,-6.950172,2024-07-11,3
62303,3,108.894409,-6.950142,2024-07-11,3
62305,3,108.895279,-6.95016,2024-07-11,3
62306,3,108.89405,-6.950064,2024-07-11,3
62307,3,108.894439,-6.950091,2024-07-11,3
62308,3,108.893815,-6.950084,2024-07-11,3
62309,3,108.895723,-6.950135,2024-07-11,3
62310,3,108.894087,-6.950004,2024-07-11,3
62311,3,108.895006,-6.950051,2024-07-11,3
62312,3,108.893846,-6.949976,2024-07-11,3
62314,3,108.894477,-6.950005,2024-07-11,3
62315,3,108.894114,-6.949953,2024-07-11,3
62316,3,108.893873,-6.949914,2024-07-11,3
62317,3,108.895354,-6.949987,2024-07-11,3
62318,3,108.895714,-6.949979,2024-07-11,3
62319,3,108.894744,-6.949946,2024-07-11,3
62320,3,108.893901,-6.949863,2024-07-11,3
62321,3,108.895075,-6.949879,2024-07-11,3
62323,3,108.895928,-6.949818,2024-07-11,3
62324,3,108.896034,-6.949771,2024-07-11,3
62325,3,108.894487,-6.949844,2024-07-11,3
62326,3,108.894071,-6.949838,2024-07-11,3
62327,3,108.895268,-6.949802,2024-07-11,3
62328,3,108.895919,-6.949719,2024-07-11,3
62329,3,108.894812,-6.949773,2024-07-11,3
62330,3,108.894249,-6.94975,2024-07-11,3
62331,3,108.895011,-6.9497,2024-07-11,3
62333,3,108.895655,-6.949695,2024-07-11,3
62335,3,108.894032,-6.949666,2024-07-11,3
62336,3,108.894558,-6.949673,2024-07-11,3
62337,3,108.895702,-6.949626,2024-07-11,3
62338,3,108.894808,-6.94962,2024-07-11,3
62341,3,108.894621,-6.949546,2024-07-11,3
62342,3,108.894323,-6.949583,2024-07-11,3
62344,3,108.89536,-6.949562,2024-07-11,3
62345,3,108.894138,-6.949521,2024-07-11,3
62346,3,108.895413,-6.949501,2024-07-11,3
62349,3,108.894402,-6.949459,2024-07-11,3
62350,3,108.895105,-6.949447,2024-07-11,3
62351,3,108.895154,-6.94939,2024-07-11,3
62354,3,108.894961,-6.949307,2024-07-11,3
62355,3,108.894889,-6.949349,2024-07-11,3
62356,3,108.894379,-6.949256,2024-07-11,3
62358,3,108.89469,-6.949264,2024-07-11,3
62359,3,108.894531,-6.949203,2024-07-11,3
62403,3,108.938526,-6.913763,2024-07-11,3
62404,3,108.937982,-6.913649,2024-07-11,3
62409,3,108.938168,-6.913409,2024-07-11,3
62410,3,108.937918,-6.913403,2024-07-11,3
62411,3,108.937744,-6.913395,2024-07-11,3
62412,3,108.93752,-6.913384,2024-07-11,3
62414,3,108.936988,-6.91318,2024-07-11,3
62415,3,108.938159,-6.91314,2024-07-11,3
62416,3,108.937922,-6.913138,2024-07-11,3
62417,3,108.937759,-6.913133,2024-07-11,3
62419,3,108.937532,-6.913126,2024-07-11,3
62424,3,108.937281,-6.912905,2024-07-11,3
62425,3,108.936992,-6.91293,2024-07-11,3
